Invoice_ID,Vendor_Name,Invoice_Date,Amount,GST,Quantity,True_Anomaly,IQR_Outlier_Flag,Invoice_Month,Invoice_Weekday,Vendor_Frequency,Dept_Avg_Amount,Amount_Deviation,Category_Avg_Amount,Category_Amount_Deviation,Department_Administration,Department_Education,Department_Health,Department_It & Electronics,Department_Public Works,Department_Sanitation,Department_Transport,Department_Water Supply,Category_Cleaning Supplies,Category_Construction Material,Category_Electronics,Category_Fuel,Category_Furniture,Category_Medical Supplies,Category_Office Equipment,Category_Software License,Category_Stationery,Category_Vehicle Maintenance,GST_Category_Non-Standard,GST_Category_Standard,Amount_Category_High,Amount_Category_Low,Amount_Category_Medium,Amount_Category_Very High,Department,Category,GST_Category,Amount_Category,anomaly_raw_auto,Predicted_Anomaly_auto,anomaly_raw_informed,Predicted_Anomaly_informed,Risk_Score,Risk_Level
INV107421,Vendor_028,2025-05-30,12305.05,28.0,36,0,0,5,4,248,11336.803936430317,1.0854073219400282,19666.688681541586,0.6256798080883367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,It & Electronics,Office Equipment,Standard,Medium,0.0695860777504764,0,0.043395931680015,0,12.19,Low
INV106484,Vendor_038,2025-03-12,14625.2,12.0,6,0,0,3,2,262,20523.28511405445,0.7126149599697656,20003.4461372549,0.7311340205906659,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Administration,Furniture,Standard,Medium,0.09407093932559,0,0.0678807932551285,0,1.9,Low
INV102479,Vendor_022,2024-03-03,17887.77,28.0,26,0,0,3,6,253,25426.145742496054,0.7035187393779164,19027.396498091603,0.940106020379304,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Water Supply,Electronics,Standard,Medium,0.0429637115383144,0,0.016773565467853,0,23.38,Low
INV106617,Vendor_033,2025-04-07,12947.17,18.0,3,0,0,4,0,248,23302.23803174604,0.5556191633765518,18624.887284522705,0.695154274074942,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Construction Material,Standard,Medium,0.0528057495070867,0,0.0266156034366252,0,19.24,Low
INV102141,Vendor_036,2024-07-16,12008.46,28.0,45,0,0,7,1,273,13887.667786688053,0.8646851425630042,18818.63733464956,0.6381152782985826,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Transport,Software License,Standard,Medium,0.0696910611537173,0,0.0435009150832559,0,12.15,Low
INV105188,Vendor_016,2024-11-15,248768.32,12.0,47,1,1,11,4,245,25426.145742496054,9.783957132921662,19027.396498091603,13.0742174855583,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,Water Supply,Electronics,Standard,Very High,-0.1009880579260081,1,-0.1271782039964696,1,83.87,High
INV109898,Vendor_036,2024-05-03,10418.37,28.0,39,0,0,5,4,273,12426.504137658229,0.838399109241623,19666.688681541586,0.5297470341195919,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Health,Office Equipment,Standard,Medium,0.0788051001562961,0,0.0526149540858346,0,8.32,Low
INV102744,Vendor_030,2025-06-16,6057.08,18.0,46,0,0,6,0,296,23302.23803174604,0.2599355474675041,19666.688681541586,0.3079867738835439,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Sanitation,Office Equipment,Standard,Medium,0.0329732985370639,0,0.0067831524666025,0,27.58,Low
INV107253,Vendor_030,2025-01-29,16656.1,5.0,28,0,0,1,2,296,23302.23803174604,0.714785420066021,20822.788215010143,0.7998976807531193,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Fuel,Standard,Medium,0.0452015791587299,0,0.0190114330882685,0,22.44,Low
INV103506,Vendor_010,2025-01-12,15689.83,12.0,1,0,0,1,6,247,20523.28511405445,0.7644892088574807,18027.235835010066,0.8703403086084519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Administration,Stationery,Standard,Medium,0.0524082148824995,0,0.0262180688120381,0,19.41,Low
INV101679,Vendor_038,2024-03-07,9890.26,12.0,7,0,0,3,3,262,12426.504137658229,0.7959004310816427,20003.4461372549,0.4944278066957743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Health,Furniture,Standard,Medium,0.0862979562401599,0,0.0601078101696984,0,5.17,Low
INV104249,Vendor_035,2025-02-15,16738.43,18.0,29,0,0,2,5,229,20523.28511405445,0.8155823937044775,20238.44245229008,0.8270611752588681,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Cleaning Supplies,Standard,Medium,0.0801786261997464,0,0.053988480129285,0,7.74,Low
INV103147,Vendor_006,2025-09-20,15247.67,18.0,33,0,0,9,5,246,21224.743248847928,0.718391257846082,19666.688681541586,0.7753043863612329,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Education,Office Equipment,Standard,Medium,0.0876634781262147,0,0.0614733320557533,0,4.6,Low
INV108130,Vendor_004,2024-12-04,14135.31,12.0,11,0,0,12,2,249,12426.504137658229,1.1375129999082585,20003.4461372549,0.7066437404340074,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Health,Furniture,Standard,Medium,0.0672637765294176,0,0.0410736304589562,0,13.17,Low
INV107004,Vendor_033,2025-10-30,11500.19,5.0,2,0,0,10,3,248,12426.504137658229,0.9254565783428136,19027.396498091603,0.6044016584798366,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Health,Electronics,Standard,Medium,0.044643922707544,0,0.0184537766370826,0,22.67,Low
INV100580,Vendor_025,2024-03-18,18284.95,5.0,27,0,0,3,0,267,20523.28511405445,0.8909368017052188,20238.44245229008,0.903476146600944,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Cleaning Supplies,Standard,Medium,0.0779017428781005,0,0.0517115968076391,0,8.7,Low
INV109662,Vendor_012,2024-02-24,10493.48,28.0,18,0,0,2,5,239,11336.803936430317,0.9256118442941108,20238.44245229008,0.5184924692074123,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Cleaning Supplies,Standard,Medium,0.0628561888278566,0,0.0366660427573952,0,15.02,Low
INV104070,Vendor_002,2024-11-29,12782.1,5.0,13,0,0,11,4,293,12426.504137658229,1.028615921131362,19779.58168627451,0.6462270134291962,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Health,Vehicle Maintenance,Standard,Medium,0.0619110927670355,0,0.0357209466965741,0,15.42,Low
INV103343,Vendor_005,2024-04-19,221591.46,12.0,7,1,1,4,4,242,27031.33595294118,8.1975770781647,19666.688681541586,11.267349760205308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,Public Works,Office Equipment,Standard,Very High,-0.0907491540074316,1,-0.1169393000778931,1,79.57,High
INV107404,Vendor_007,2024-12-12,5029.33,28.0,7,0,0,12,3,246,11336.803936430317,0.4436285595306514,20238.44245229008,0.2485038071410928,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Cleaning Supplies,Standard,Medium,0.0476515091464871,0,0.0214613630760256,0,21.41,Low
INV103672,Vendor_010,2024-10-20,11264.63,28.0,19,0,0,10,6,247,21224.743248847928,0.5307310372581981,19666.688681541586,0.5727771554431814,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Education,Office Equipment,Standard,Medium,0.0700378957155647,0,0.0438477496451032,0,12.0,Low
INV100559,Vendor_024,2025-06-07,18214.33,28.0,40,0,0,6,5,256,21224.743248847928,0.8581649156575154,20003.4461372549,0.9105596043312354,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Education,Furniture,Standard,Medium,0.0893377222558266,0,0.0631475761853652,0,3.89,Low
INV105237,Vendor_026,2024-05-30,11897.02,18.0,8,0,0,5,3,279,12426.504137658229,0.9573907406465476,20822.788215010143,0.5713461558151954,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Health,Fuel,Standard,Medium,0.0526112510469984,0,0.026421104976537,0,19.33,Low
INV107805,Vendor_014,2025-02-22,7811.49,12.0,39,0,0,2,5,257,11336.803936430317,0.6890381137225213,20822.788215010143,0.3751414037035191,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Fuel,Standard,Medium,0.0487033221141944,0,0.022513176043733,0,20.97,Low
INV100512,Vendor_005,2024-10-01,10311.24,12.0,4,0,0,10,1,242,13887.667786688053,0.7424745578868025,19027.396498091603,0.5419154428738682,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Electronics,Standard,Medium,0.0514346943418399,0,0.0252445482713785,0,19.82,Low
INV101081,Vendor_013,2024-12-18,24499.76,5.0,1,0,0,12,2,251,23302.23803174604,1.0513908563899532,19779.58168627451,1.2386389352713625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Sanitation,Vehicle Maintenance,Standard,High,0.0376222672021073,0,0.0114321211316458,0,25.62,Low
INV101664,Vendor_022,2025-12-25,24750.62,35.0,19,1,0,12,3,253,23302.23803174604,1.0621563459389929,18624.887284522705,1.3289003912827857,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Sanitation,Construction Material,Non-Standard,High,-0.054305515611699,1,-0.0804956616821604,1,64.25,Medium
INV109204,Vendor_013,2025-05-26,20019.6,12.0,44,0,0,5,0,251,25426.145742496054,0.7873627486741016,18027.235835010066,1.1105196705265616,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Water Supply,Stationery,Standard,High,0.0278745892092929,0,0.0016844431388315,0,29.72,Low
INV101931,Vendor_039,2024-03-20,19173.68,18.0,3,0,0,3,2,262,27031.33595294118,0.7093130740330199,19628.02992047714,0.9768519855371152,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Public Works,Medical Supplies,Standard,Medium,0.0595578918424554,0,0.0333677457719939,0,16.41,Low
INV109860,Vendor_029,2025-12-15,13036.78,5.0,31,0,0,12,0,268,21224.743248847928,0.6142255690517072,20238.44245229008,0.6441592543859435,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Cleaning Supplies,Standard,Medium,0.0645407408478565,0,0.0383505947773951,0,14.31,Low
INV101150,Vendor_031,2025-12-24,62524.97,18.0,40,1,1,12,2,262,12426.504137658229,5.031581634493611,19666.688681541586,3.179232203878002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,Health,Office Equipment,Standard,Very High,-0.0301046542581022,1,-0.0562948003285637,1,54.08,Medium
INV102838,Vendor_021,2024-11-09,22062.33,5.0,13,0,0,11,5,260,27031.33595294118,0.8161760868352302,18818.63733464956,1.1723659693137314,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Public Works,Software License,Standard,High,0.058931306889522,0,0.0327411608190605,0,16.67,Low
INV105949,Vendor_004,2024-07-30,20145.84,18.0,28,0,0,7,1,249,27031.33595294118,0.7452772602535024,19666.688681541586,1.0243635990896691,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Public Works,Office Equipment,Standard,High,0.0639244886726827,0,0.0377343426022213,0,14.57,Low
INV108308,Vendor_036,2025-04-05,20354.81,5.0,20,0,0,4,5,273,25426.145742496054,0.8005464220233717,18818.63733464956,1.081630387898596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Water Supply,Software License,Standard,High,0.0603833355631769,0,0.0341931894927154,0,16.06,Low
INV108932,Vendor_036,2025-10-21,20507.01,28.0,13,0,0,10,1,273,25426.145742496054,0.8065323862957945,18027.235835010066,1.1375570934826322,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Water Supply,Stationery,Standard,High,0.0358805021143632,0,0.0096903560439018,0,26.36,Low
INV109984,Vendor_018,2025-11-02,20734.66,12.0,37,0,0,11,6,232,27031.33595294118,0.7670601274053545,19779.58168627451,1.0482860724192282,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Public Works,Vehicle Maintenance,Standard,High,0.045228290124257,0,0.0190381440537955,0,22.43,Low
INV105177,Vendor_031,2024-07-03,13663.89,12.0,20,0,0,7,2,262,20523.28511405445,0.6657749928466811,20003.4461372549,0.6830768011793749,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Administration,Furniture,Standard,Medium,0.0973030519164099,0,0.0711129058459485,0,0.55,Low
INV100830,Vendor_008,2025-07-29,18130.66,28.0,38,0,0,7,1,259,23302.23803174604,0.7780651787737949,19779.58168627451,0.916635158800212,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Sanitation,Vehicle Maintenance,Standard,Medium,0.0736157745231596,0,0.0474256284526982,0,10.5,Low
INV108311,Vendor_032,2025-09-30,21638.91,18.0,8,0,0,9,1,256,21224.743248847928,1.019513392755625,20822.788215010143,1.0391936841772973,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Education,Fuel,Standard,High,0.0259674610393619,0,-0.0002226850310995,1,30.52,Medium
INV104752,Vendor_030,2024-07-23,12887.44,18.0,37,0,0,7,1,296,13887.667786688053,0.927977267165995,20003.4461372549,0.6442609894101258,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Transport,Furniture,Standard,Medium,0.0791552515281212,0,0.0529651054576597,0,8.17,Low
INV109915,Vendor_011,2025-06-29,22324.74,28.0,14,0,0,6,6,243,25426.145742496054,0.8780229699811517,18624.887284522705,1.1986510124306564,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Construction Material,Standard,High,0.0337322215492938,0,0.0075420754788324,0,27.26,Low
INV100635,Vendor_002,2025-07-08,17765.71,18.0,8,0,0,7,1,293,20523.28511405445,0.8656367585048044,19628.02992047714,0.90511936612985,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Administration,Medical Supplies,Standard,Medium,0.075606864488841,0,0.0494167184183796,0,9.66,Low
INV104465,Vendor_013,2025-11-01,13941.26,28.0,37,0,0,11,5,251,12426.504137658229,1.1218971840802223,18027.235835010066,0.7733442956864839,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Health,Stationery,Standard,Medium,0.0394461718005164,0,0.013256025730055,0,24.86,Low
INV106799,Vendor_003,2025-08-02,12824.76,18.0,40,0,0,8,5,244,13887.667786688053,0.9234639103545595,18624.887284522705,0.6885818853066233,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Construction Material,Standard,Medium,0.0716841578383314,0,0.04549401176787,0,11.31,Low
INV107987,Vendor_021,2025-12-12,19333.35,18.0,3,0,0,12,4,260,25426.145742496054,0.7603728144957163,19628.02992047714,0.9849867805545928,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Water Supply,Medical Supplies,Standard,Medium,0.0447099647241735,0,0.0185198186537121,0,22.65,Low
INV107079,Vendor_040,2024-03-17,19801.46,18.0,31,0,0,3,6,222,25426.145742496054,0.7787833909448878,20003.4461372549,0.989902433017343,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Water Supply,Furniture,Standard,Medium,0.0614503831005069,0,0.0352602370300455,0,15.61,Low
INV106966,Vendor_037,2024-01-31,8283.27,28.0,12,0,0,1,2,269,11336.803936430317,0.7306530170626025,19779.58168627451,0.41877882613402,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,It & Electronics,Vehicle Maintenance,Standard,Medium,0.0512115332686712,0,0.0250213871982098,0,19.91,Low
INV104142,Vendor_037,2024-08-16,17113.24,18.0,3,0,0,8,4,269,21224.743248847928,0.8062872563101041,18818.63733464956,0.9093772144963166,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Education,Software License,Standard,Medium,0.075659842909083,0,0.0494696968386216,0,9.64,Low
INV107027,Vendor_023,2024-11-15,7749.18,18.0,35,0,0,11,4,215,11336.803936430317,0.6835418556634251,20238.44245229008,0.3828940897140601,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Cleaning Supplies,Standard,Medium,0.0621396856947079,0,0.0359495396242464,0,15.32,Low
INV109183,Vendor_011,2025-03-06,20404.68,28.0,7,0,0,3,3,243,25426.145742496054,0.8025077888976537,20003.4461372549,1.0200582369653712,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Furniture,Standard,High,0.0605320504924973,0,0.0343419044220358,0,16.0,Low
INV100876,Vendor_019,2024-09-13,4950.15,5.0,36,0,0,9,4,230,12426.504137658229,0.3983541907815157,19027.396498091603,0.2601590816955166,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,Health,Electronics,Standard,Low,-0.0069800992765329,1,-0.0331702453469944,1,44.37,Medium
INV104869,Vendor_010,2025-02-16,11102.45,5.0,1,0,0,2,6,247,12426.504137658229,0.8934491854675594,20003.4461372549,0.5550268650621419,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Health,Furniture,Standard,Medium,0.0595642922883606,0,0.0333741462178991,0,16.4,Low
INV105315,Vendor_001,2024-04-04,19760.76,5.0,27,0,0,4,3,236,27031.33595294118,0.7310315714473559,18624.887284522705,1.0609868236046296,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Construction Material,Standard,Medium,0.0550488118171489,0,0.0288586657466875,0,18.3,Low
INV105222,Vendor_006,2025-12-05,15374.04,12.0,19,0,0,12,4,246,20523.28511405445,0.7491022959804704,19779.58168627451,0.7772682073791474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Administration,Vehicle Maintenance,Standard,Medium,0.0841291128185875,0,0.0579389667481261,0,6.08,Low
INV100004,Vendor_029,2024-10-11,12461.91,5.0,25,0,0,10,4,268,13887.667786688053,0.8973364132417753,19666.688681541586,0.6336557313634746,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Transport,Office Equipment,Standard,Medium,0.0772564968653178,0,0.0510663507948564,0,8.97,Low
INV103051,Vendor_015,2024-10-20,20743.08,18.0,13,0,0,10,6,227,25426.145742496054,0.8158169236531592,18027.235835010066,1.1506522791317566,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Water Supply,Stationery,Standard,High,0.035857962101907,0,0.0096678160314456,0,26.37,Low
INV105691,Vendor_002,2025-01-21,21339.26,12.0,31,0,0,1,1,293,25426.145742496054,0.8392644412611295,19628.02992047714,1.087182976919023,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Water Supply,Medical Supplies,Standard,High,0.0445997324100212,0,0.0184095863395598,0,22.69,Low
INV103124,Vendor_018,2024-10-22,7516.45,28.0,14,0,0,10,1,232,11336.803936430317,0.6630131421648937,18624.887284522705,0.40357022757642,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Construction Material,Standard,Medium,0.0359587523738814,0,0.00976860630342,0,26.32,Low
INV102491,Vendor_009,2025-03-26,21576.56,28.0,6,0,0,3,2,258,27031.33595294118,0.7982054618966155,20822.788215010143,1.036199368557497,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Public Works,Fuel,Standard,High,0.0409452352098889,0,0.0147550891394274,0,24.23,Low
INV103854,Vendor_034,2024-02-20,7128.19,12.0,31,0,0,2,1,256,21224.743248847928,0.3358434029767081,20822.788215010143,0.3423263938717694,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Education,Fuel,Standard,Medium,0.0416740514346214,0,0.01548390536416,0,23.92,Low
INV104777,Vendor_016,2025-08-27,12576.24,5.0,10,0,0,8,2,245,11336.803936430317,1.1093285259690175,19779.58168627451,0.6358193110184394,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,It & Electronics,Vehicle Maintenance,Standard,Medium,0.0540973456753962,0,0.0279071996049348,0,18.7,Low
INV107509,Vendor_018,2025-09-07,17380.74,12.0,11,0,0,9,6,232,23302.23803174604,0.7458828622521656,18624.887284522705,0.9331997415331156,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Construction Material,Standard,Medium,0.0582779347559339,0,0.0320877886854725,0,16.94,Low
INV106457,Vendor_003,2024-03-25,15750.55,28.0,5,0,0,3,0,244,20523.28511405445,0.7674477995344878,19628.02992047714,0.8024519049447789,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Administration,Medical Supplies,Standard,Medium,0.0653529991715484,0,0.039162853101087,0,13.97,Low
INV106293,Vendor_035,2024-07-03,18790.52,12.0,2,0,0,7,2,229,27031.33595294118,0.6951384139027532,19027.396498091603,0.9875507667002492,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Electronics,Standard,Medium,0.0546725983945908,0,0.0284824523241294,0,18.46,Low
INV101148,Vendor_008,2024-12-03,19637.23,28.0,32,0,0,12,1,259,21224.743248847928,0.9252045958702424,18624.887284522705,1.0543543002441982,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Construction Material,Standard,Medium,0.0526862300855391,0,0.0264960840150776,0,19.29,Low
INV100574,Vendor_011,2024-05-22,15156.82,12.0,45,0,0,5,2,243,20523.28511405445,0.7385182204393064,19666.688681541586,0.7706849000068641,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Administration,Office Equipment,Standard,Medium,0.0911950128310813,0,0.0650048667606199,0,3.11,Low
INV103769,Vendor_021,2025-06-07,14116.07,5.0,13,0,0,6,5,260,11336.803936430317,1.245154285030778,20822.788215010143,0.6779144970520521,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Fuel,Standard,Medium,0.0438385956863367,0,0.0176484496158753,0,23.01,Low
INV104146,Vendor_028,2024-08-28,12240.29,5.0,5,0,0,8,2,248,13887.667786688053,0.8813783702208707,18624.887284522705,0.6572007557958051,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Construction Material,Standard,Medium,0.0650850792017757,0,0.0388949331313142,0,14.08,Low
INV100853,Vendor_003,2025-01-25,12463.85,5.0,46,0,0,1,5,244,13887.667786688053,0.8974761055234312,19779.58168627451,0.630137188828869,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Transport,Vehicle Maintenance,Standard,Medium,0.0594674558870495,0,0.0332773098165881,0,16.44,Low
INV105919,Vendor_006,2025-09-22,20450.91,5.0,29,0,0,9,0,246,25426.145742496054,0.8043259960482063,19666.688681541586,1.0398756156238167,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Water Supply,Office Equipment,Standard,High,0.0454262681550483,0,0.0192361220845868,0,22.34,Low
INV109358,Vendor_011,2025-06-02,7692.39,12.0,30,0,0,6,0,243,11336.803936430317,0.6785325073216487,18818.63733464956,0.4087644531964327,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,It & Electronics,Software License,Standard,Medium,0.0641613897682799,0,0.0379712436978184,0,14.47,Low
INV106614,Vendor_023,2025-09-28,8881.75,12.0,6,0,0,9,6,215,11336.803936430317,0.7834439097476926,20003.4461372549,0.4440109938586239,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Furniture,Standard,Medium,0.0502662890526822,0,0.0240761429822207,0,20.31,Low
INV106002,Vendor_014,2025-03-30,10832.45,5.0,35,0,0,3,6,257,13887.667786688053,0.780004977537221,18624.887284522705,0.5816115735101267,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Construction Material,Standard,Medium,0.0626930969107615,0,0.0365029508403,0,15.09,Low
INV109163,Vendor_039,2025-05-02,24324.8,18.0,16,0,0,5,4,262,23302.23803174604,1.0438825647073413,19666.688681541586,1.2368528527545335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Sanitation,Office Equipment,Standard,High,0.0587891177010947,0,0.0325989716306333,0,16.73,Low
INV104495,Vendor_033,2024-10-03,11151.4,28.0,11,0,0,10,3,248,11336.803936430317,0.9836458372686036,18818.63733464956,0.5925721295169252,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,It & Electronics,Software License,Standard,Medium,0.0693646027702419,0,0.0431744566997805,0,12.29,Low
INV108173,Vendor_009,2025-11-01,14119.62,5.0,26,0,0,11,5,258,23302.23803174604,0.6059340729746214,18818.63733464956,0.7502998091154265,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Sanitation,Software License,Standard,Medium,0.0679585862535355,0,0.0417684401830741,0,12.88,Low
INV106655,Vendor_006,2025-02-20,22985.18,12.0,31,0,0,2,3,246,25426.145742496054,0.9039978073272686,18027.235835010066,1.27502520133238,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Water Supply,Stationery,Standard,High,0.0361804391772374,0,0.0099902931067759,0,26.23,Low
INV102368,Vendor_023,2024-03-20,12737.42,28.0,29,0,0,3,2,215,13887.667786688053,0.9171748774268194,19027.396498091603,0.6694252679959409,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Electronics,Standard,Medium,0.0576189118075591,0,0.0314287657370977,0,17.22,Low
INV104780,Vendor_007,2024-08-15,19181.42,28.0,48,0,0,8,3,246,20523.28511405445,0.93461743056254,18624.887284522705,1.0298811320023276,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Construction Material,Standard,Medium,0.0666035694490069,0,0.0404134233785454,0,13.45,Low
INV107992,Vendor_002,2024-09-08,8633.09,12.0,45,0,0,9,6,293,21224.743248847928,0.4067464985927969,18818.63733464956,0.4587521320741137,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Education,Software License,Standard,Medium,0.053432025909115,0,0.0272418798386536,0,18.98,Low
