Invoice_ID,Vendor_Name,Department,Invoice_Date,Amount,GST,Quantity,Category,True_Anomaly,IQR_Outlier_Flag
INV105472,Vendor_001,Transport,2024-01-07,11030.33,12.0,33,Medical Supplies,0,0
INV100072,Vendor_009,Administration,2024-11-11,11182.56,18.0,11,Stationery,0,0
INV107843,Vendor_010,Water Supply,2024-07-09,21072.62,5.0,1,Fuel,0,0
INV105101,Vendor_011,Administration,2025-07-17,16536.61,45.0,36,Software License,1,0
INV106764,Vendor_012,Water Supply,2024-04-25,19965.18,18.0,49,Fuel,0,0
INV101125,Vendor_034,Public Works,2025-04-19,21579.33,28.0,48,Furniture,0,0
INV101241,Vendor_008,It & Electronics,2024-06-20,5824.68,28.0,6,Stationery,0,0
INV108416,Vendor_033,Health,2025-12-05,10091.09,18.0,25,Stationery,0,0
INV102349,Vendor_035,Public Works,2024-01-27,18389.08,18.0,18,Vehicle Maintenance,0,0
INV106602,Vendor_008,Administration,2025-11-12,12932.13,12.0,24,Fuel,0,0
INV106780,Vendor_038,Public Works,2024-09-21,18804.8,5.0,17,Medical Supplies,0,0
INV104358,Vendor_034,Transport,2024-07-05,9295.79,28.0,38,Office Equipment,0,0
INV101343,Vendor_027,It & Electronics,2024-05-15,7496.15,28.0,19,Fuel,0,0
INV200188,Vendor_007,It & Electronics,2025-07-23,10891.19,28.0,3,Construction Material,1,0
INV108853,Vendor_034,Water Supply,2025-05-06,21140.57,12.0,3,Medical Supplies,0,0
INV109768,Vendor_020,Education,2024-09-15,19630.57,18.0,32,Software License,0,0
INV106652,Vendor_031,Education,2025-06-25,19142.72,28.0,26,Furniture,0,0
INV101100,Vendor_017,Public Works,2024-01-31,21627.09,18.0,47,Software License,0,0
INV107327,Vendor_012,Administration,2025-04-25,14833.04,18.0,48,Stationery,0,0
INV107622,Vendor_021,Health,2025-09-30,6956.62,28.0,8,Office Equipment,0,0
INV100987,Vendor_029,It & Electronics,2025-08-24,9417.62,28.0,22,Vehicle Maintenance,0,0
INV102852,Vendor_029,Education,2024-10-26,14904.23,28.0,11,Medical Supplies,0,0
INV100630,Vendor_005,Administration,2024-10-16,20238.43,18.0,26,Cleaning Supplies,0,0
INV101249,Vendor_021,Education,2024-01-11,18313.71,5.0,17,Fuel,0,0
INV103179,Vendor_009,Administration,2024-02-19,13253.29,28.0,28,Furniture,0,0
INV100482,Vendor_021,Sanitation,2024-02-16,19267.51,12.0,40,Software License,0,0
INV103040,Vendor_020,Public Works,2024-05-02,173675.73,18.0,26,Stationery,1,1
INV105010,Vendor_019,Education,2024-02-08,18214.78,28.0,2,Electronics,0,0
INV108902,Vendor_018,It & Electronics,2025-01-02,7734.89,18.0,15,Software License,0,0
INV107000,Vendor_017,Transport,2025-11-28,12268.79,28.0,16,Medical Supplies,0,0
INV103273,Vendor_016,Health,2025-07-28,63178.16,18.0,10,Software License,1,1
INV107227,Vendor_019,It & Electronics,2025-06-16,11202.7,5.0,4,Cleaning Supplies,0,0
INV103683,Vendor_004,It & Electronics,2025-09-05,9141.45,5.0,1,Furniture,0,0
INV106674,Vendor_035,Sanitation,2025-12-07,20005.38,28.0,8,Cleaning Supplies,0,0
INV106807,Vendor_034,Health,2024-02-08,9624.72,18.0,29,Cleaning Supplies,0,0
INV109932,Vendor_016,Sanitation,2024-10-19,22365.31,28.0,46,Medical Supplies,0,0
INV101316,Vendor_027,Health,2025-05-15,6997.76,12.0,39,Fuel,0,0
INV103225,Vendor_010,Administration,2025-04-29,9169.49,5.0,23,Software License,0,0
INV101072,Vendor_021,Education,2025-12-15,5671.73,12.0,47,Fuel,0,0
INV104815,Vendor_002,Water Supply,2025-09-05,20154.1,12.0,19,Software License,0,0
INV108899,Vendor_002,Public Works,2024-08-17,19486.2,18.0,38,Electronics,0,0
INV105752,Vendor_027,Sanitation,2024-01-09,17212.92,18.0,31,Construction Material,0,0
INV109329,Vendor_037,Public Works,2025-11-17,19329.3,12.0,16,Construction Material,0,0
INV104616,Vendor_021,Sanitation,2024-05-20,18181.55,5.0,30,Electronics,0,0
INV103097,Vendor_005,Administration,2024-03-30,3938.1,18.0,38,Electronics,0,0
INV106869,Vendor_034,Water Supply,2025-11-24,20434.01,5.0,8,Medical Supplies,0,0
INV101300,Vendor_012,Water Supply,2025-11-17,21499.16,2.0,15,Furniture,1,0
INV107285,Vendor_028,Administration,2024-12-25,17069.04,28.0,33,Software License,0,0
INV106284,Vendor_013,Water Supply,2024-04-12,19644.6,28.0,5,Vehicle Maintenance,0,0
INV105495,Vendor_030,Transport,2024-07-24,10933.78,12.0,43,Office Equipment,0,0
INV105291,Vendor_022,Sanitation,2024-11-26,17676.05,12.0,48,Furniture,0,0
INV101798,Vendor_001,Public Works,2024-07-15,21156.22,5.0,8,Vehicle Maintenance,0,0
INV105203,Vendor_021,It & Electronics,2025-08-02,12332.68,12.0,49,Office Equipment,0,0
INV108227,Vendor_003,Health,2025-02-28,8285.02,5.0,19,Software License,0,0
INV105047,Vendor_001,It & Electronics,2024-02-23,11071.17,28.0,11,Stationery,0,0
INV106441,Vendor_038,It & Electronics,2024-01-05,10388.74,5.0,29,Cleaning Supplies,0,0
INV108105,Vendor_038,It & Electronics,2024-07-13,12910.94,18.0,6,Construction Material,0,0
INV102359,Vendor_001,Water Supply,2024-02-07,22161.06,18.0,8,Cleaning Supplies,0,0
INV109567,Vendor_026,Water Supply,2024-06-07,18992.4,28.0,34,Stationery,0,0
INV103654,Vendor_038,Education,2025-11-10,21972.4,5.0,45,Vehicle Maintenance,0,0
INV107052,Vendor_028,Education,2025-12-26,16513.65,12.0,29,Construction Material,0,0
INV101286,Vendor_014,Sanitation,2025-08-30,13269.63,12.0,9,Stationery,0,0
INV109309,Vendor_037,Sanitation,2024-10-02,20709.7,5.0,46,Stationery,0,0
INV104445,Vendor_037,Health,2024-06-12,11096.99,18.0,43,Medical Supplies,0,0
INV102137,Vendor_033,Transport,2024-10-01,11623.91,18.0,36,Construction Material,0,0
INV106787,Vendor_019,It & Electronics,2025-01-31,12352.17,28.0,23,Office Equipment,0,0
INV109946,Vendor_007,Water Supply,2024-08-16,18757.53,28.0,22,Construction Material,0,0
INV108679,Vendor_034,It & Electronics,2025-12-14,10085.24,5.0,28,Furniture,0,0
INV109148,Vendor_028,Health,2025-08-10,74494.26,28.0,37,Fuel,1,1
INV106894,Vendor_002,Administration,2024-07-31,15463.6,12.0,29,Cleaning Supplies,0,0
INV108741,Vendor_015,Health,2025-08-24,8631.11,5.0,12,Vehicle Maintenance,0,0
INV107151,Vendor_008,Transport,2025-07-21,10492.32,12.0,31,Cleaning Supplies,0,0
INV100963,Vendor_031,Administration,2024-02-03,13000.08,35.0,46,Fuel,1,0
INV106012,Vendor_030,Administration,2025-10-23,11842.56,18.0,6,Office Equipment,0,0
INV104882,Vendor_026,Sanitation,2024-05-14,17754.28,5.0,27,Fuel,0,0
INV100140,Vendor_029,Water Supply,2024-04-05,20411.35,18.0,33,Stationery,0,0
INV109214,Vendor_017,Water Supply,2024-03-24,22406.84,28.0,40,Electronics,0,0
INV106936,Vendor_035,Administration,2024-03-24,8694.15,28.0,26,Cleaning Supplies,0,0
INV106542,Vendor_034,Education,2024-03-22,10205.03,12.0,45,Stationery,0,0
INV105243,Vendor_031,Public Works,2024-01-05,24852.42,5.0,45,Furniture,0,0
INV104431,Vendor_028,Public Works,2025-07-27,22624.28,5.0,5,Fuel,0,0
INV100406,Vendor_002,Transport,2024-11-17,12848.95,28.0,33,Cleaning Supplies,0,0
INV108212,Vendor_999,Sanitation,2024-06-30,12643.17,18.0,41,Cleaning Supplies,1,0
INV108539,Vendor_034,Sanitation,2024-04-21,14988.96,5.0,20,Stationery,0,0
INV109993,Vendor_034,Transport,2025-04-16,12236.95,12.0,27,Stationery,0,0
INV108234,Vendor_031,Sanitation,2024-05-31,16550.14,5.0,8,Medical Supplies,0,0
INV104399,Vendor_034,Public Works,2025-07-01,22983.21,5.0,22,Vehicle Maintenance,0,0
INV105252,Vendor_014,Public Works,2025-08-09,19174.92,18.0,38,Software License,0,0
INV100011,Vendor_006,It & Electronics,2024-04-13,12204.41,28.0,26,Medical Supplies,0,0
INV104760,Vendor_003,Administration,2025-12-10,17323.6,12.0,34,Software License,0,0
INV101177,Vendor_030,Sanitation,2024-04-15,16081.25,18.0,24,Stationery,0,0
INV102863,Vendor_014,Administration,2024-10-24,16333.28,5.0,15,Electronics,0,0
INV106471,Vendor_004,Administration,2025-06-10,19366.09,12.0,14,Stationery,0,0
INV106228,Vendor_038,Health,2024-09-12,10646.95,18.0,37,Electronics,0,0
INV102989,Vendor_039,Water Supply,2024-03-09,22211.15,28.0,49,Construction Material,0,0
INV107117,Vendor_004,Transport,2024-03-30,11233.9,18.0,33,Construction Material,0,0
INV107010,Vendor_032,Transport,2024-11-18,10997.33,18.0,10,Furniture,0,0
INV108728,Vendor_022,Health,2024-06-05,9231.47,12.0,17,Furniture,0,0
INV101440,Vendor_017,Administration,2025-08-28,13377.94,28.0,28,Cleaning Supplies,0,0
INV109941,Vendor_016,Transport,2024-10-22,12089.32,5.0,15,Furniture,0,0
INV102875,Vendor_013,Administration,2025-07-22,18656.79,28.0,15,Electronics,0,0
INV109281,Vendor_037,Sanitation,2024-06-29,21928.6,18.0,33,Software License,0,0
INV108964,Vendor_024,Transport,2024-02-27,12539.11,28.0,30,Stationery,0,0
INV107232,Vendor_010,It & Electronics,2024-11-10,7246.5,18.0,21,Software License,0,0
INV103726,Vendor_032,Transport,2024-02-20,14926.21,28.0,25,Construction Material,0,0
INV102772,Vendor_018,Education,2024-01-12,18095.77,5.0,5,Vehicle Maintenance,0,0
INV100454,Vendor_035,Health,2025-10-31,11705.04,18.0,39,Furniture,0,0
INV108189,Vendor_011,Transport,2025-11-24,13282.56,12.0,5,Construction Material,0,0
INV101367,Vendor_026,Sanitation,2025-03-13,25877.77,18.0,13,Furniture,0,0
INV103712,Vendor_010,Administration,2024-12-27,12740.98,5.0,15,Electronics,0,0
INV200050,Vendor_032,Sanitation,2024-08-05,9342.08,28.0,20,Fuel,1,0
INV101388,Vendor_012,Transport,2025-09-05,10005.58,12.0,25,Electronics,0,0
INV101000,Vendor_024,It & Electronics,2024-09-23,8502.18,12.0,47,Software License,0,0
INV107761,Vendor_039,Sanitation,2024-02-16,17973.07,5.0,22,Electronics,0,0
INV103553,Vendor_035,Transport,2025-04-03,12112.79,28.0,19,Software License,0,0
INV104114,Vendor_031,Public Works,2024-05-20,19310.67,5.0,43,Stationery,0,0
INV101667,Vendor_039,Public Works,2024-01-05,21208.73,5.0,33,Cleaning Supplies,0,0
INV103173,Vendor_019,Education,2025-04-26,16870.63,28.0,8,Fuel,0,0
INV109584,Vendor_036,Public Works,2025-03-05,17327.46,12.0,36,Medical Supplies,0,0
INV100488,Vendor_035,Education,2025-06-20,16659.42,5.0,17,Stationery,0,0
INV103230,Vendor_006,Administration,2024-03-25,18116.34,5.0,41,Electronics,0,0
INV103828,Vendor_019,Water Supply,2025-09-21,20904.28,28.0,31,Fuel,0,0
INV108825,Vendor_006,Transport,2024-12-03,12976.25,28.0,7,Furniture,0,0
INV105208,Vendor_024,Public Works,2024-05-23,21378.53,5.0,38,Software License,0,0
INV107848,Vendor_017,Education,2025-07-13,16675.78,12.0,2,Electronics,0,0
INV105704,Vendor_021,Public Works,2024-05-18,20427.8,5.0,15,Furniture,0,0
INV109833,Vendor_025,Education,2025-03-24,9594.16,28.0,2,Furniture,0,0
INV108133,Vendor_003,Public Works,2024-12-01,20846.14,5.0,21,Office Equipment,0,0
INV100703,Vendor_014,Public Works,2025-10-15,21545.31,18.0,45,Furniture,0,0
INV105105,Vendor_007,Administration,2024-04-27,14694.44,5.0,42,Furniture,0,0
INV109072,Vendor_004,Education,2024-08-09,17715.27,28.0,32,Fuel,0,0
INV103291,Vendor_029,Public Works,2024-01-04,23568.14,18.0,26,Medical Supplies,0,0
INV108125,Vendor_021,Public Works,2025-02-04,22243.15,28.0,48,Construction Material,0,0
INV109825,Vendor_019,Education,2024-04-06,10978.9,28.0,20,Construction Material,0,0
INV109203,Vendor_021,Public Works,2024-05-13,22568.98,18.0,48,Furniture,0,0
INV104909,Vendor_019,Public Works,2025-08-24,17836.37,12.0,20,Stationery,0,0
INV104440,Vendor_023,Education,2024-06-19,23844.67,5.0,15,Construction Material,0,0
INV100986,Vendor_019,Sanitation,2025-09-11,15786.92,28.0,19,Construction Material,0,0
INV109423,Vendor_020,Water Supply,2024-01-08,21085.86,12.0,12,Software License,0,0
INV109244,Vendor_005,Health,2025-02-06,8316.39,18.0,36,Furniture,0,0
INV107705,Vendor_023,Administration,2025-05-28,16391.54,18.0,46,Construction Material,0,0
INV106257,Vendor_007,Sanitation,2024-12-20,15781.64,18.0,42,Construction Material,0,0
INV106089,Vendor_018,Administration,2024-11-13,19114.26,18.0,7,Medical Supplies,0,0
INV105238,Vendor_038,Water Supply,2025-09-22,19499.15,5.0,13,Medical Supplies,0,0
INV101198,Vendor_040,Transport,2025-07-15,12989.27,12.0,10,Medical Supplies,0,0
INV109252,Vendor_001,Education,2025-09-12,16556.64,5.0,16,Cleaning Supplies,0,0
INV107519,Vendor_001,Education,2024-01-23,16579.76,18.0,34,Construction Material,0,0
INV106812,Vendor_024,Water Supply,2024-06-25,20436.19,18.0,49,Construction Material,0,0
INV108320,Vendor_001,Public Works,2024-10-05,21269.27,5.0,5,Stationery,0,0
INV107175,Vendor_013,Education,2024-05-21,17608.39,28.0,1,Fuel,0,0
INV104470,Vendor_008,Administration,2024-04-23,15709.16,12.0,30,Cleaning Supplies,0,0
INV100891,Vendor_024,Administration,2024-01-11,15741.72,12.0,26,Fuel,0,0
INV101969,Vendor_009,Public Works,2025-03-07,22009.94,18.0,42,Software License,0,0
INV105757,Vendor_002,Health,2024-11-21,11623.08,28.0,36,Medical Supplies,0,0
INV106527,Vendor_002,Sanitation,2024-04-16,23039.47,28.0,38,Software License,0,0
INV106294,Vendor_032,Education,2025-07-20,19189.65,18.0,7,Fuel,0,0
INV107595,Vendor_022,Administration,2024-04-11,12056.62,5.0,12,Vehicle Maintenance,0,0
INV103249,Vendor_014,It & Electronics,2025-11-02,9892.4,5.0,32,Cleaning Supplies,0,0
INV106570,Vendor_036,Administration,2025-01-16,18991.85,28.0,18,Office Equipment,0,0
INV106638,Vendor_023,It & Electronics,2025-06-06,9299.61,18.0,18,Office Equipment,0,0
INV107351,Vendor_014,It & Electronics,2024-08-28,11829.67,18.0,38,Fuel,0,0
INV109357,Vendor_032,Water Supply,2024-02-26,21299.84,18.0,24,Cleaning Supplies,0,0
INV107473,Vendor_009,Sanitation,2024-03-13,17206.82,12.0,9,Electronics,0,0
INV109391,Vendor_018,Administration,2024-12-06,17426.92,5.0,40,Construction Material,0,0
INV108847,Vendor_017,Education,2025-08-13,18607.1,18.0,5,Software License,0,0
INV101239,Vendor_027,Water Supply,2024-08-31,21133.37,28.0,26,Software License,0,0
INV102289,Vendor_034,Sanitation,2025-06-09,12323.27,5.0,13,Software License,0,0
INV102740,Vendor_032,Water Supply,2024-07-19,19092.83,12.0,43,Office Equipment,0,0
INV108467,Vendor_037,Water Supply,2025-12-25,20318.43,28.0,8,Electronics,0,0
INV104585,Vendor_031,Public Works,2025-04-24,20344.97,5.0,22,Furniture,0,0
INV101229,Vendor_023,Administration,2024-10-23,18050.41,12.0,10,Construction Material,0,0
INV106980,Vendor_039,Education,2025-02-01,15967.07,5.0,6,Cleaning Supplies,0,0
INV105178,Vendor_020,Public Works,2024-09-03,23186.18,12.0,34,Cleaning Supplies,0,0
INV104293,Vendor_021,Education,2024-07-28,17817.85,18.0,31,Cleaning Supplies,0,0
INV101058,Vendor_025,Transport,2024-09-17,13585.08,18.0,28,Fuel,0,0
INV106262,Vendor_007,Water Supply,2025-03-11,19299.0,18.0,32,Electronics,0,0
INV100281,Vendor_020,Administration,2024-08-14,20459.58,18.0,42,Vehicle Maintenance,0,0
INV100968,Vendor_031,It & Electronics,2024-12-17,10201.6,18.0,26,Office Equipment,0,0
INV103953,Vendor_009,Sanitation,2024-08-07,205822.72,28.0,34,Stationery,1,1
INV101939,Vendor_025,Sanitation,2024-12-19,17486.22,28.0,3,Furniture,0,0
INV108629,Vendor_003,Public Works,2024-11-15,23417.42,18.0,32,Stationery,0,0
INV101274,Vendor_009,Transport,2024-07-16,11292.53,5.0,17,Stationery,0,0
INV100619,Vendor_024,Education,2024-10-02,12488.87,5.0,33,Furniture,0,0
INV108672,Vendor_019,Transport,2024-11-29,10195.75,18.0,40,Furniture,0,0
INV101742,Vendor_028,Sanitation,2025-04-23,18581.33,28.0,28,Cleaning Supplies,0,0
INV101390,Vendor_035,Health,2024-12-26,11704.27,12.0,24,Office Equipment,0,0
INV102203,Vendor_006,Transport,2024-10-30,11220.45,5.0,38,Construction Material,0,0
INV103568,Vendor_009,Transport,2025-08-12,10041.22,18.0,2,Fuel,0,0
INV106116,Vendor_013,It & Electronics,2024-08-25,11995.18,12.0,36,Furniture,0,0
INV200169,Vendor_026,It & Electronics,2024-08-17,6195.82,18.0,31,Stationery,1,0
INV106052,Vendor_030,Transport,2024-05-27,8673.03,2.0,31,Software License,1,0
INV103178,Vendor_033,It & Electronics,2025-05-27,10781.49,5.0,12,Stationery,0,0
INV103192,Vendor_026,It & Electronics,2024-05-25,6099.94,5.0,15,Medical Supplies,0,0
INV106099,Vendor_004,Health,2025-08-12,11680.96,28.0,16,Cleaning Supplies,0,0
INV107029,Vendor_008,Health,2024-08-20,10039.28,12.0,29,Vehicle Maintenance,0,0
INV100575,Vendor_004,Transport,2024-12-25,11586.27,18.0,30,Office Equipment,0,0
INV106656,Vendor_015,Transport,2025-10-15,12203.28,18.0,27,Construction Material,0,0
INV107115,Vendor_039,Administration,2024-11-06,11207.8,5.0,1,Software License,0,0
INV108979,Vendor_037,Administration,2025-09-17,16697.45,5.0,8,Vehicle Maintenance,0,0
INV106276,Vendor_026,Water Supply,2024-08-30,188046.46,28.0,37,Cleaning Supplies,1,1
INV109165,Vendor_029,Transport,2024-06-26,129581.88,18.0,3,Fuel,1,1
INV105897,Vendor_037,Water Supply,2024-01-04,22122.16,5.0,24,Electronics,0,0
INV105724,Vendor_031,Education,2024-08-11,18017.92,12.0,18,Construction Material,0,0
INV100269,Vendor_019,Health,2025-05-13,13232.37,2.0,42,Office Equipment,1,0
INV100629,Vendor_012,Public Works,2025-06-12,20272.15,5.0,39,Medical Supplies,0,0
INV103081,Vendor_016,Sanitation,2025-04-25,16642.92,5.0,1,Office Equipment,0,0
INV103466,Vendor_032,Health,2025-03-10,10951.66,12.0,24,Cleaning Supplies,0,0
INV106430,Vendor_014,Public Works,2024-01-11,21511.5,28.0,37,Software License,0,0
INV109498,Vendor_019,Administration,2024-10-11,20380.03,28.0,35,Software License,0,0
INV107062,Vendor_036,It & Electronics,2025-01-20,7506.88,18.0,29,Medical Supplies,0,0
INV109921,Vendor_009,It & Electronics,2025-11-25,14125.19,12.0,23,Stationery,0,0
INV105543,Vendor_026,Water Supply,2025-08-29,19974.91,5.0,42,Furniture,0,0
INV104356,Vendor_013,Transport,2025-06-26,12610.83,12.0,45,Electronics,0,0
INV102113,Vendor_027,Water Supply,2024-08-07,20157.58,18.0,10,Fuel,0,0
INV108219,Vendor_028,Health,2024-09-17,8734.86,12.0,8,Medical Supplies,0,0
INV103216,Vendor_021,Sanitation,2024-06-08,20613.3,18.0,39,Fuel,0,0
INV103814,Vendor_036,Water Supply,2024-07-19,18271.1,5.0,13,Furniture,0,0
INV108321,Vendor_024,Water Supply,2024-02-16,22371.7,12.0,29,Software License,0,0
INV108761,Vendor_004,Health,2025-02-28,10538.91,18.0,32,Software License,0,0
INV102278,Vendor_020,Health,2025-05-10,12745.0,12.0,41,Software License,0,0
INV104599,Vendor_028,Health,2025-12-07,14553.53,5.0,46,Office Equipment,0,0
INV100013,Vendor_014,Sanitation,2025-12-19,27654.52,5.0,7,Construction Material,0,0
INV109412,Vendor_018,It & Electronics,2025-05-14,12190.68,12.0,29,Medical Supplies,0,0
INV101525,Vendor_008,Administration,2024-02-11,20037.3,28.0,47,Cleaning Supplies,0,0
INV102365,Vendor_012,Public Works,2025-03-26,22807.49,18.0,23,Fuel,0,0
INV104648,Vendor_023,Sanitation,2024-06-11,19670.94,28.0,4,Construction Material,0,0
INV100374,Vendor_006,Public Works,2025-10-18,20000.02,35.0,8,Stationery,1,0
INV108690,Vendor_027,Transport,2024-12-20,9801.44,28.0,24,Cleaning Supplies,0,0
INV106477,Vendor_004,Administration,2024-08-04,17676.13,28.0,27,Medical Supplies,0,0
INV100525,Vendor_026,Public Works,2025-09-27,20237.49,28.0,4,Vehicle Maintenance,0,0
INV106895,Vendor_999,Administration,2025-04-03,18317.45,12.0,34,Construction Material,1,0
INV103591,Vendor_036,Water Supply,2025-09-11,22327.28,12.0,44,Stationery,0,0
INV107904,Vendor_030,Education,2025-08-22,10376.28,12.0,30,Medical Supplies,0,0
INV102958,Vendor_023,It & Electronics,2025-06-27,12798.0,5.0,16,Medical Supplies,0,0
INV100529,Vendor_032,It & Electronics,2024-09-05,8894.88,18.0,46,Office Equipment,0,0
INV103714,Vendor_018,Public Works,2025-02-28,15409.89,28.0,34,Software License,0,0
INV104732,Vendor_023,Education,2024-04-18,14436.39,12.0,29,Stationery,0,0
INV101394,Vendor_027,Health,2024-03-19,9448.61,5.0,47,Cleaning Supplies,0,0
INV105631,Vendor_017,It & Electronics,2024-03-28,10735.21,12.0,29,Medical Supplies,0,0
INV106563,Vendor_024,Transport,2024-03-26,11657.65,28.0,9,Construction Material,0,0
INV104703,Vendor_037,Health,2025-04-03,11376.11,18.0,43,Medical Supplies,0,0
INV101712,Vendor_022,Health,2025-11-14,12678.15,28.0,35,Medical Supplies,0,0
INV109950,Vendor_030,Water Supply,2024-11-10,20950.24,18.0,47,Software License,0,0
INV100955,Vendor_014,Sanitation,2024-10-02,23423.62,12.0,37,Office Equipment,0,0
INV106675,Vendor_001,Public Works,2024-06-14,22597.72,12.0,12,Software License,0,0
INV103453,Vendor_039,Transport,2025-06-01,9239.89,12.0,2,Office Equipment,0,0
INV108595,Vendor_018,Education,2025-07-20,11126.91,5.0,38,Vehicle Maintenance,0,0
INV102071,Vendor_021,Water Supply,2025-01-24,21329.27,12.0,21,Software License,0,0
INV109934,Vendor_030,It & Electronics,2024-10-20,11741.09,5.0,12,Stationery,0,0
INV100158,Vendor_014,Transport,2025-11-07,10193.73,5.0,3,Construction Material,0,0
INV107005,Vendor_037,Public Works,2024-06-03,16918.14,18.0,18,Software License,0,0
INV100352,Vendor_024,Water Supply,2025-03-30,20717.67,5.0,25,Vehicle Maintenance,0,0
INV106078,Vendor_013,Transport,2025-08-08,11250.56,18.0,6,Electronics,0,0
INV106236,Vendor_016,Administration,2024-05-14,17183.44,5.0,43,Vehicle Maintenance,0,0
INV102920,Vendor_008,Administration,2025-09-25,16118.63,28.0,9,Fuel,0,0
INV108503,Vendor_015,It & Electronics,2024-02-09,12295.12,18.0,37,Office Equipment,0,0
INV104644,Vendor_037,Transport,2024-03-26,8875.81,18.0,5,Software License,0,0
INV100661,Vendor_029,It & Electronics,2024-02-05,8004.39,12.0,12,Furniture,0,0
INV107057,Vendor_017,It & Electronics,2024-12-14,14909.7,18.0,14,Medical Supplies,0,0
INV103665,Vendor_013,Transport,2024-08-07,8494.69,5.0,9,Office Equipment,0,0
INV107979,Vendor_038,Water Supply,2024-03-25,21943.59,28.0,15,Stationery,0,0
INV100306,Vendor_022,Transport,2024-07-15,11253.31,12.0,10,Cleaning Supplies,0,0
INV104790,Vendor_003,Administration,2024-02-07,18061.75,12.0,11,Vehicle Maintenance,0,0
INV102356,Vendor_024,It & Electronics,2025-11-06,10616.57,18.0,47,Construction Material,0,0
INV101927,Vendor_026,Education,2024-03-26,4724.27,18.0,24,Cleaning Supplies,0,0
INV109518,Vendor_028,Public Works,2024-04-29,20216.13,18.0,17,Office Equipment,0,0
INV103427,Vendor_006,Public Works,2025-01-21,20908.75,18.0,43,Cleaning Supplies,0,0
INV103638,Vendor_037,It & Electronics,2025-09-17,7574.57,5.0,15,Cleaning Supplies,0,0
INV101266,Vendor_999,Administration,2025-06-11,26726.18,28.0,5,Stationery,1,0
INV101560,Vendor_026,Water Supply,2025-05-13,22740.98,18.0,23,Office Equipment,0,0
INV107179,Vendor_022,Sanitation,2024-02-12,13798.51,12.0,28,Office Equipment,0,0
INV104109,Vendor_005,Education,2024-03-29,21251.12,28.0,11,Vehicle Maintenance,0,0
INV107867,Vendor_028,It & Electronics,2025-09-16,11086.31,28.0,4,Cleaning Supplies,0,0
INV104904,Vendor_003,It & Electronics,2024-03-16,7736.31,18.0,49,Office Equipment,0,0
INV107294,Vendor_030,Sanitation,2024-03-13,23504.45,12.0,3,Electronics,0,0
INV100514,Vendor_006,Health,2024-11-11,10958.82,28.0,33,Stationery,0,0
INV100894,Vendor_023,Water Supply,2024-08-12,21523.37,28.0,40,Stationery,0,0
INV108601,Vendor_030,Public Works,2024-12-23,20550.03,5.0,25,Stationery,0,0
INV100021,Vendor_033,Education,2024-04-03,20572.17,5.0,48,Cleaning Supplies,0,0
INV100899,Vendor_025,Administration,2025-08-24,13499.46,5.0,41,Vehicle Maintenance,0,0
INV100207,Vendor_019,Water Supply,2024-06-10,21116.49,5.0,38,Fuel,0,0
INV100458,Vendor_023,Water Supply,2024-10-09,22544.82,12.0,18,Furniture,0,0
INV102430,Vendor_021,Water Supply,2024-12-21,19267.63,35.0,25,Electronics,1,0
INV108442,Vendor_019,Transport,2024-05-16,11256.89,18.0,24,Furniture,0,0
INV103389,Vendor_015,Education,2025-06-14,18296.26,12.0,39,Electronics,0,0
INV103911,Vendor_013,Education,2024-02-03,17445.14,28.0,26,Stationery,0,0
INV105383,Vendor_001,Water Supply,2025-09-21,21087.04,18.0,12,Electronics,0,0
INV100552,Vendor_018,Transport,2025-08-14,10506.18,5.0,18,Electronics,0,0
INV103144,Vendor_016,Administration,2024-08-13,22565.03,18.0,6,Medical Supplies,0,0
INV106917,Vendor_001,Health,2025-07-13,11380.94,5.0,34,Fuel,0,0
INV102056,Vendor_014,Transport,2024-02-27,12669.73,12.0,12,Medical Supplies,0,0
INV101925,Vendor_018,Sanitation,2025-09-29,20749.05,28.0,14,Furniture,0,0
INV100634,Vendor_035,Transport,2024-06-03,13921.36,5.0,9,Medical Supplies,0,0
INV106082,Vendor_013,Public Works,2024-12-19,18912.79,28.0,13,Stationery,0,0
INV108508,Vendor_029,Public Works,2025-04-18,24179.06,5.0,15,Fuel,0,0
INV109457,Vendor_025,Education,2025-01-04,15553.22,5.0,9,Cleaning Supplies,0,0
INV109872,Vendor_001,Public Works,2024-01-09,19270.97,18.0,17,Fuel,0,0
INV108619,Vendor_035,Sanitation,2025-05-29,31899.33,5.0,21,Office Equipment,0,0
INV100105,Vendor_029,It & Electronics,2025-12-31,4743.64,18.0,22,Electronics,0,0
INV103041,Vendor_017,Education,2024-07-28,5374.12,5.0,38,Cleaning Supplies,0,0
INV101709,Vendor_001,Sanitation,2025-08-23,25892.67,12.0,37,Fuel,0,0
INV100089,Vendor_021,Administration,2025-12-14,17843.48,18.0,49,Software License,0,0
INV107014,Vendor_017,Transport,2025-01-09,10157.44,12.0,18,Vehicle Maintenance,0,0
INV103174,Vendor_016,Education,2024-07-19,18279.07,5.0,29,Stationery,0,0
INV100917,Vendor_035,Public Works,2024-04-30,21145.45,5.0,8,Fuel,0,0
INV107833,Vendor_012,Water Supply,2024-04-25,22047.76,12.0,33,Stationery,0,0
INV106732,Vendor_010,Sanitation,2025-12-25,21708.09,28.0,44,Vehicle Maintenance,0,0
INV101949,Vendor_032,Water Supply,2025-12-02,20733.1,5.0,21,Fuel,0,0
